filename,original_path,output_path
8710399f-74cc-42c3-9ef5-a57cf27e0153_content_list.json,C:\Users\mille\MinerU\Coopers_Scoopers_LLC_FDD_2025_ID637692.pdf-ad8be589-03c0-44f9-9e7a-674bff62c27e\8710399f-74cc-42c3-9ef5-a57cf27e0153_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\8710399f-74cc-42c3-9ef5-a57cf27e0153_analysis_result.json
b7e9edfe-021a-49b6-9406-a0d42f11b7be_content_list.json,C:\Users\mille\MinerU\Copier_Consulting_Franchising_LLC_FDD_2025_ID637685.pdf-10ccce93-89f1-44c3-8a7f-e61c2a2dcd52\b7e9edfe-021a-49b6-9406-a0d42f11b7be_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\b7e9edfe-021a-49b6-9406-a0d42f11b7be_analysis_result.json
fb66ded6-6698-4cbf-ad1a-f94786fd06e9_content_list.json,C:\Users\mille\MinerU\Corcoran_Group_LLC_FDD_2024_ID635595.pdf-1da45086-4d58-46e9-b9c7-424cf768bda1\fb66ded6-6698-4cbf-ad1a-f94786fd06e9_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\fb66ded6-6698-4cbf-ad1a-f94786fd06e9_analysis_result.json
ded5ab8a-76f8-49e8-91ed-17c670a12fb0_content_list.json,C:\Users\mille\MinerU\CoreLife_Eatery_Franchisor_LLC_FDD_2024_ID636197.pdf-8425351d-5854-4da2-aebc-1c633ceb0c89\ded5ab8a-76f8-49e8-91ed-17c670a12fb0_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\ded5ab8a-76f8-49e8-91ed-17c670a12fb0_analysis_result.json
ae6bc192-d262-46b2-99bc-f3f5b9d35704_content_list.json,C:\Users\mille\MinerU\Cottage_Inn_Franchisor_LLC_FDD_2024_ID637343.pdf-20e68986-412f-4e7b-bd05-f48174239575\ae6bc192-d262-46b2-99bc-f3f5b9d35704_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\ae6bc192-d262-46b2-99bc-f3f5b9d35704_analysis_result.json
678413fe-e630-46de-9824-bf5c3f0999ac_content_list.json,C:\Users\mille\MinerU\Counselor_Realty_Franchising_Inc_FDD_2024_ID636287.pdf-194da2e5-79d3-4909-819e-65beaf6ffc52\678413fe-e630-46de-9824-bf5c3f0999ac_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\678413fe-e630-46de-9824-bf5c3f0999ac_analysis_result.json
f34d8016-5c64-407e-b535-732aa3b4d34a_content_list.json,C:\Users\mille\MinerU\COUNTRY_VISIONS_INC_FDD_2024_ID635487.pdf-80065d33-ec27-48f2-8c27-b8192fd5b2b0\f34d8016-5c64-407e-b535-732aa3b4d34a_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\f34d8016-5c64-407e-b535-732aa3b4d34a_analysis_result.json
1330f640-3428-47ff-9f69-6032b850ecef_content_list.json,C:\Users\mille\MinerU\COUSINS_SUBS_SYSTEMS_INC_FDD_2024_ID.pdf-6de99ba0-b738-4201-8c2c-e46c277eca37\1330f640-3428-47ff-9f69-6032b850ecef_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\1330f640-3428-47ff-9f69-6032b850ecef_analysis_result.json
8aceab91-81f8-461e-bedb-61ff98289620_content_list.json,C:\Users\mille\MinerU\Coverall_North_America_Inc_FDD_2024_ID635539.pdf-0c96e858-0ff8-4aa1-8c12-910eab82ba3d\8aceab91-81f8-461e-bedb-61ff98289620_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\8aceab91-81f8-461e-bedb-61ff98289620_analysis_result.json
292d51bb-5599-479b-8506-2e9d2341b1ba_content_list.json,C:\Users\mille\MinerU\CPK_Franchise_Inc_FDD_2024_ID636458.pdf-2b8fdfda-1656-4614-a75e-bb782939db6a\292d51bb-5599-479b-8506-2e9d2341b1ba_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\292d51bb-5599-479b-8506-2e9d2341b1ba_analysis_result.json
95b81475-a967-49e4-8d6a-04ba87067602_content_list.json,C:\Users\mille\MinerU\CP_Franchising_LLC_FDD_2024_ID636176.pdf-d0f627e7-1ad7-4b17-828b-9296299298bc\95b81475-a967-49e4-8d6a-04ba87067602_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\95b81475-a967-49e4-8d6a-04ba87067602_analysis_result.json
435443d8-9f82-47e1-914a-d64fb859ca75_content_list.json,C:\Users\mille\MinerU\Crafty_Crab_Franchising_LLC_FDD_2024_ID636787.pdf-f0456645-2480-460d-a257-7b8ce32d909e\435443d8-9f82-47e1-914a-d64fb859ca75_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\435443d8-9f82-47e1-914a-d64fb859ca75_analysis_result.json
e37e2ddf-b471-42c1-9541-54679793e66f_content_list.json,C:\Users\mille\MinerU\Crave_Cookies_Franchising_LLC_FDD_2024_ID635922.pdf-fc89892b-6a62-471b-805b-04f77cdc5feb\e37e2ddf-b471-42c1-9541-54679793e66f_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\e37e2ddf-b471-42c1-9541-54679793e66f_analysis_result.json
c1f37b84-2783-47fa-b280-0e6586fc30ce_content_list.json,C:\Users\mille\MinerU\Crave_Franchising_LLC_FDD_2024_ID636003.pdf-e807be5c-65dc-42fd-b2de-86e2c9fb816e\c1f37b84-2783-47fa-b280-0e6586fc30ce_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\c1f37b84-2783-47fa-b280-0e6586fc30ce_analysis_result.json
eb430a0a-59db-4360-a2b1-10937ac2d836_content_list.json,C:\Users\mille\MinerU\Creatif_Franchising_LLC_FDD_2024_ID637388.pdf-b70c8e96-5588-44b6-bfca-e41a89f70e90\eb430a0a-59db-4360-a2b1-10937ac2d836_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\eb430a0a-59db-4360-a2b1-10937ac2d836_analysis_result.json
4d9f2cde-1ac0-40e2-8443-45c6a634c913_content_list.json,C:\Users\mille\MinerU\Creative_Colors_International_Inc_FDD_2024_ID636162.pdf-6b1514a9-fdec-4194-ac8a-e8eafa004ab7\4d9f2cde-1ac0-40e2-8443-45c6a634c913_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\4d9f2cde-1ac0-40e2-8443-45c6a634c913_analysis_result.json
3200e5d1-663e-4426-b2d8-d2c82ded7814_content_list.json,C:\Users\mille\MinerU\Crestcom_International_LLC_FDD_2024_ID635776.pdf-75a808f4-facb-42cd-a2ae-ddc6468799f9\3200e5d1-663e-4426-b2d8-d2c82ded7814_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\3200e5d1-663e-4426-b2d8-d2c82ded7814_analysis_result.json
184ddc5e-9910-40fb-8a40-ff2b3de3a27b_content_list.json,C:\Users\mille\MinerU\CRESTCOM_INTERNATIONAL_LLC_FDD_2024_ID635777.pdf-5e17aed1-99db-45f3-b3d8-dedeed955165\184ddc5e-9910-40fb-8a40-ff2b3de3a27b_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\184ddc5e-9910-40fb-8a40-ff2b3de3a27b_analysis_result.json
d00ba890-5275-41d0-9381-972a44a32c10_content_list.json,C:\Users\mille\MinerU\Crooked_Pint_LLC_FDD_2024_ID636885.pdf-522befee-7e26-4476-a841-d6846143d10c\d00ba890-5275-41d0-9381-972a44a32c10_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\d00ba890-5275-41d0-9381-972a44a32c10_analysis_result.json
20b5b1a3-e742-4bed-8269-6b4d457c8c87_content_list.json,C:\Users\mille\MinerU\CROWN_TROPHY_INC_FDD_2024_ID636407.pdf-0e604296-b3b9-4b2f-88d5-b1222a62fbed\20b5b1a3-e742-4bed-8269-6b4d457c8c87_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\20b5b1a3-e742-4bed-8269-6b4d457c8c87_analysis_result.json
c7ebbd64-eacf-498b-a79d-3390d5cf2d2f_content_list.json,C:\Users\mille\MinerU\CRS_Franchising_LLC_FDD_2024_ID636191.pdf-fb2e5792-d027-4a2e-a5b0-aa6a08d18471\c7ebbd64-eacf-498b-a79d-3390d5cf2d2f_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\c7ebbd64-eacf-498b-a79d-3390d5cf2d2f_analysis_result.json
15cf87c8-be70-4cf9-b573-c73d58d3bd5e_content_list.json,C:\Users\mille\MinerU\CruiseShipCenters_USA_Inc_FDD_2024_ID635807.pdf-c9deb3d9-48fa-4db4-a3cd-d8a3f2b26709\15cf87c8-be70-4cf9-b573-c73d58d3bd5e_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\15cf87c8-be70-4cf9-b573-c73d58d3bd5e_analysis_result.json
df4f1610-015c-4533-9497-046e92c22c6e_content_list.json,C:\Users\mille\MinerU\Cruisin_Tikis_International_Inc_FDD_2024_ID636516.pdf-bb1f1a7c-5040-4a2a-9ac7-9036f14389c8\df4f1610-015c-4533-9497-046e92c22c6e_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\df4f1610-015c-4533-9497-046e92c22c6e_analysis_result.json
4e0ee6fa-a7a9-4800-b88c-26f793139047_content_list.json,C:\Users\mille\MinerU\Crunch_Franchising_LLC_FDD_2024_ID.pdf-4710897c-4727-40a5-a57c-248e5ce639e0\4e0ee6fa-a7a9-4800-b88c-26f793139047_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\4e0ee6fa-a7a9-4800-b88c-26f793139047_analysis_result.json
86b9c424-d43a-4973-8af3-5b81a4ba41df_content_list.json,C:\Users\mille\MinerU\CTG_Franchise_LLC_FDD_2024_ID.pdf-a2a2b06b-c22f-48b1-a68e-bf0997bffa36\86b9c424-d43a-4973-8af3-5b81a4ba41df_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\86b9c424-d43a-4973-8af3-5b81a4ba41df_analysis_result.json
be133159-aeb6-4986-87fe-79ec0f4cfe6e_content_list.json,C:\Users\mille\MinerU\CT_Franchising_Systems_Inc_FDD_2024_ID635914.pdf-d007110a-1063-41fe-8481-86cbba868b95\be133159-aeb6-4986-87fe-79ec0f4cfe6e_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\be133159-aeb6-4986-87fe-79ec0f4cfe6e_analysis_result.json
f5103838-804c-4c98-9818-a3708c8c8d05_content_list.json,C:\Users\mille\MinerU\CULLIGAN_INTERNATIONAL_COMPANY_FDD_2024_ID636722.pdf-67adabb1-34d3-4197-9af6-e98db7c6acb7\f5103838-804c-4c98-9818-a3708c8c8d05_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\f5103838-804c-4c98-9818-a3708c8c8d05_analysis_result.json
b2e52f6a-b14e-47b6-8b21-4c6c4aefc435_content_list.json,C:\Users\mille\MinerU\CULVER_FRANCHISING_SYSTEM_LLC_FDD_2024_ID635652.pdf-93edc557-d0cc-49b5-b04f-c8ab508e4e5a\b2e52f6a-b14e-47b6-8b21-4c6c4aefc435_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\b2e52f6a-b14e-47b6-8b21-4c6c4aefc435_analysis_result.json
03154c69-03d9-477c-a837-04ba054fccc7_content_list.json,C:\Users\mille\MinerU\CWE_American_LLC_FDD_2024_ID636445.pdf-c4a171a7-7f69-4668-899b-6559e7272cb5\03154c69-03d9-477c-a837-04ba054fccc7_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\03154c69-03d9-477c-a837-04ba054fccc7_analysis_result.json
fd8de029-e490-47e5-8bcf-37c96b495136_content_list.json,C:\Users\mille\MinerU\Cyberbacker_International_Inc_FDD_2024_ID637039.pdf-477119c3-cc6f-42ea-b0f5-aaa5bff3c75d\fd8de029-e490-47e5-8bcf-37c96b495136_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\fd8de029-e490-47e5-8bcf-37c96b495136_analysis_result.json
46d46b38-2375-4779-8c0b-42d1e5fd5b23_content_list.json,C:\Users\mille\MinerU\CyberGlobal_USA_LLC_FDD_2024_ID637556.pdf-ce87b5b2-a4df-4362-90e3-4230b877b412\46d46b38-2375-4779-8c0b-42d1e5fd5b23_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\46d46b38-2375-4779-8c0b-42d1e5fd5b23_analysis_result.json
3b15831f-4ac4-46db-9125-492a2afa1ea3_content_list.json,C:\Users\mille\MinerU\CycleBar_Franchising_SPV_LLC_FDD_2024_ID635697.pdf-ba856c7a-a183-4f90-abd9-f36722091807\3b15831f-4ac4-46db-9125-492a2afa1ea3_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\3b15831f-4ac4-46db-9125-492a2afa1ea3_analysis_result.json
46eab888-ead1-4017-aa86-c830f58867be_content_list.json,C:\Users\mille\MinerU\D-BAT_Academies_LLC_FDD_2024_ID636831.pdf-00116492-3c05-4afe-9e34-8db99995ca82\46eab888-ead1-4017-aa86-c830f58867be_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\46eab888-ead1-4017-aa86-c830f58867be_analysis_result.json
120d54b6-0e40-4e0d-b876-e2bec8a903e4_content_list.json,C:\Users\mille\MinerU\D1_Sports_Franchise_LLC_FDD_2024_ID636141.pdf-d0c606f0-ee5a-46ef-a357-91caa8229f6c\120d54b6-0e40-4e0d-b876-e2bec8a903e4_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\120d54b6-0e40-4e0d-b876-e2bec8a903e4_analysis_result.json
c0fa5714-ec25-4d08-bfbd-67912fd856e3_content_list.json,C:\Users\mille\MinerU\DaaBIN_Store_Franchising_LLC_FDD_2024_ID637163.pdf-b6279408-abb2-4335-ad92-c642ef12d971\c0fa5714-ec25-4d08-bfbd-67912fd856e3_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\c0fa5714-ec25-4d08-bfbd-67912fd856e3_analysis_result.json
9a61a45b-efc3-426d-85e9-d7e8b9cbb0ae_content_list.json,C:\Users\mille\MinerU\Daboba_USA_Inc_FDD_2024_ID635430.pdf-567c048a-2afc-407d-b548-8eaad00821a3\9a61a45b-efc3-426d-85e9-d7e8b9cbb0ae_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\9a61a45b-efc3-426d-85e9-d7e8b9cbb0ae_analysis_result.json
813b11af-d72e-41c2-bdfe-2946fed720f5_content_list.json,C:\Users\mille\MinerU\Daddys_Chicken_Shack_Franchising_LLC_FDD_2024_ID636772.pdf-8b9b87e9-c75b-4705-b827-383138d5a676\813b11af-d72e-41c2-bdfe-2946fed720f5_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\813b11af-d72e-41c2-bdfe-2946fed720f5_analysis_result.json
838f346a-18c4-44ed-b70e-4d768afc0707_content_list.json,C:\Users\mille\MinerU\Daekyo_America_Inc_FDD_2024_ID635463.pdf-cd13286f-d88b-4f31-abff-2434d4efed4d\838f346a-18c4-44ed-b70e-4d768afc0707_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\838f346a-18c4-44ed-b70e-4d768afc0707_analysis_result.json
4e87bc7c-0fbb-4bb8-964c-fd6619b1595f_content_list.json,C:\Users\mille\MinerU\Dahan_Hospitality_Group_LLC_FDD_2024_ID636816.pdf-9844d749-82e4-4898-8de9-26d2c081c576\4e87bc7c-0fbb-4bb8-964c-fd6619b1595f_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\4e87bc7c-0fbb-4bb8-964c-fd6619b1595f_analysis_result.json
a41d30ad-e6be-482c-b5a5-75a5f90ddc0b_content_list.json,C:\Users\mille\MinerU\Daisyco_Inc_FDD_2024_ID.pdf-0b4bcb0f-046f-451d-a8d4-851f6708d622\a41d30ad-e6be-482c-b5a5-75a5f90ddc0b_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\a41d30ad-e6be-482c-b5a5-75a5f90ddc0b_analysis_result.json
e8a54ac2-6ae8-4321-8f5e-c7a13dbb0137_content_list.json,C:\Users\mille\MinerU\Daves_Hot_Chicken_Franchise_Co_LLC_FDD_2024_ID635461.pdf-eda40dd1-9b10-4f14-bda2-7bb170840bb3\e8a54ac2-6ae8-4321-8f5e-c7a13dbb0137_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\e8a54ac2-6ae8-4321-8f5e-c7a13dbb0137_analysis_result.json
314e11c8-9669-4539-834a-712726568454_content_list.json,C:\Users\mille\MinerU\DB_Franchise_LLC_FDD_2024_ID.pdf-997716cb-4f30-4f8a-8600-c58bbd9d3af9\314e11c8-9669-4539-834a-712726568454_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\314e11c8-9669-4539-834a-712726568454_analysis_result.json
11a853a4-cf5a-4bbb-a16d-4a892a2db3f4_content_list.json,C:\Users\mille\MinerU\DDSmatch_Franchise_LLC_FDD_2024_ID636821.pdf-af0c1f9d-7b86-4da7-88e1-4c04a7d64e4d\11a853a4-cf5a-4bbb-a16d-4a892a2db3f4_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\11a853a4-cf5a-4bbb-a16d-4a892a2db3f4_analysis_result.json
5a2f42f5-3be5-4d9e-bbdc-2f7b870965cb_content_list.json,C:\Users\mille\MinerU\Dealer_Specialties_International_Inc_FDD_2024_ID636660.pdf-26aa0843-a766-4f5c-ae06-1dbf9219220e\5a2f42f5-3be5-4d9e-bbdc-2f7b870965cb_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\5a2f42f5-3be5-4d9e-bbdc-2f7b870965cb_analysis_result.json
1a666dd0-06bb-4296-bd44-5acc46b929ff_content_list.json,C:\Users\mille\MinerU\Deck_Medic_Inc_FDD_2024_ID636627.pdf-5da77ad1-cef9-4d9e-afd0-59787775ae37\1a666dd0-06bb-4296-bd44-5acc46b929ff_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\1a666dd0-06bb-4296-bd44-5acc46b929ff_analysis_result.json
7456317f-d29f-4ac0-b7df-41c77158a9fb_content_list.json,C:\Users\mille\MinerU\Decorating_Den_Systems_Inc_FDD_2024_ID635974.pdf-6e191f8e-6477-4c8b-aec1-4731a9e16b70\7456317f-d29f-4ac0-b7df-41c77158a9fb_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\7456317f-d29f-4ac0-b7df-41c77158a9fb_analysis_result.json
ccbfef80-3e0c-4c26-9b32-a4f2592e94c3_content_list.json,C:\Users\mille\MinerU\Decor_Group_Franchising_LLC_FDD_2025_ID637597.pdf-905d44b6-fa40-40e7-8d8c-efc12fa8ff04\ccbfef80-3e0c-4c26-9b32-a4f2592e94c3_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\ccbfef80-3e0c-4c26-9b32-a4f2592e94c3_analysis_result.json
0aedfc47-6d92-4ab0-9a30-54384b22d480_content_list.json,C:\Users\mille\MinerU\Deer_Solution_Franchising_LLC_FDD_2024_ID635996.pdf-d7dc8197-07bf-47e2-82b5-e3c59c40b25e\0aedfc47-6d92-4ab0-9a30-54384b22d480_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\0aedfc47-6d92-4ab0-9a30-54384b22d480_analysis_result.json
fd6ec52b-f07f-4cb1-8f70-fa3e36be621f_content_list.json,C:\Users\mille\MinerU\Degree_Wellness_Franchise_LLC_FDD_2024_ID636837.pdf-d00a29ea-61a4-44de-9f0d-8b86b7acc35e\fd6ec52b-f07f-4cb1-8f70-fa3e36be621f_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\fd6ec52b-f07f-4cb1-8f70-fa3e36be621f_analysis_result.json
ffc7b5f2-b9b2-4d18-966f-8930e182ab28_content_list.json,C:\Users\mille\MinerU\Deli_Management_Inc_FDD_2024_ID635783.pdf-f051b6d8-3350-452b-8949-d10e14fb8dbd\ffc7b5f2-b9b2-4d18-966f-8930e182ab28_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\ffc7b5f2-b9b2-4d18-966f-8930e182ab28_analysis_result.json
683d2ae5-bb95-4ae1-a6b0-070d0e346cea_content_list.json,C:\Users\mille\MinerU\DEL_TACO_LLC_FDD_2024_ID635396.pdf-592a335c-1711-445f-a924-7e87c9f5ac2b\683d2ae5-bb95-4ae1-a6b0-070d0e346cea_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\683d2ae5-bb95-4ae1-a6b0-070d0e346cea_analysis_result.json
84d97ac9-442b-441f-a8e8-6e57d4fac316_content_list.json,C:\Users\mille\MinerU\Dentsmart_LLC_FDD_2024_ID637526.pdf-badbade4-e278-4d4a-a0bb-d5c8d4a37620\84d97ac9-442b-441f-a8e8-6e57d4fac316_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\84d97ac9-442b-441f-a8e8-6e57d4fac316_analysis_result.json
e2c8486d-3db3-41a3-92b6-2a1544e72cee_content_list.json,C:\Users\mille\MinerU\Dermani_Medspa_Franchising_LLC_FDD_2024_ID636368.pdf-d83c420a-8491-491d-abee-142bc07ed1c3\e2c8486d-3db3-41a3-92b6-2a1544e72cee_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\e2c8486d-3db3-41a3-92b6-2a1544e72cee_analysis_result.json
6cf6eb0f-961e-4da4-9883-c18c34f18a3a_content_list.json,C:\Users\mille\MinerU\DFO_LLC_FDD_2024_ID636545.pdf-d8a5cc45-7ff4-4bdc-9299-af27a0d8edde\6cf6eb0f-961e-4da4-9883-c18c34f18a3a_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\6cf6eb0f-961e-4da4-9883-c18c34f18a3a_analysis_result.json
aca4a17f-81e9-4cb2-a8f4-7338fc1b28a3_content_list.json,C:\Users\mille\MinerU\Diesel_Barbershop_Franchising_LLC_FDD_2024_ID636478.pdf-cd31da30-4708-47ee-aea8-878a79a9f030\aca4a17f-81e9-4cb2-a8f4-7338fc1b28a3_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\aca4a17f-81e9-4cb2-a8f4-7338fc1b28a3_analysis_result.json
79df52ce-3411-43ce-ab15-1871abe0d5f2_content_list.json,C:\Users\mille\MinerU\DIFFERENT_RULES_LLC_FDD_2024_ID635431.pdf-e067fe69-cf2c-42ae-a36c-f2120ea996f5\79df52ce-3411-43ce-ab15-1871abe0d5f2_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\79df52ce-3411-43ce-ab15-1871abe0d5f2_analysis_result.json
1ca2a648-c4d5-4c05-a82e-2025b908e875_content_list.json,C:\Users\mille\MinerU\Dill_Dinkers_Franchising_LLC_FDD_2024_ID637441.pdf-b8fcfc34-473b-4941-82af-cb3159bb2061\1ca2a648-c4d5-4c05-a82e-2025b908e875_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\1ca2a648-c4d5-4c05-a82e-2025b908e875_analysis_result.json
4ea58f87-0cfa-4545-bdbd-98e6ad8587f2_content_list.json,C:\Users\mille\MinerU\Dirty_Dough_Franchising_LLC_FDD_2024_ID637402.pdf-86c198fb-7cce-4001-8d1a-61cbfc7b1716\4ea58f87-0cfa-4545-bdbd-98e6ad8587f2_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\4ea58f87-0cfa-4545-bdbd-98e6ad8587f2_analysis_result.json
457b1be7-5171-4a3c-bd24-84d994066b53_content_list.json,C:\Users\mille\MinerU\DISCOVERY_MAP_INTERNATIONAL_INC_FDD_2024_ID637547.pdf-0d6e0b8e-7f6e-4285-ac0a-7bdda3c41280\457b1be7-5171-4a3c-bd24-84d994066b53_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\457b1be7-5171-4a3c-bd24-84d994066b53_analysis_result.json
c1febd02-07f7-4c16-a469-10550266ddb9_content_list.json,C:\Users\mille\MinerU\Discover_Strength_Franchising_LLC_FDD_2024_ID636521.pdf-2755152b-a0c9-44aa-99fd-812184923fa0\c1febd02-07f7-4c16-a469-10550266ddb9_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\c1febd02-07f7-4c16-a469-10550266ddb9_analysis_result.json
92f10fa3-4ff3-441a-beda-c64983f17390_content_list.json,C:\Users\mille\MinerU\District_Franchising_LLC_FDD_2024_ID636778.pdf-7748fed7-7d5d-4e65-8354-34c1a0a3d8d5\92f10fa3-4ff3-441a-beda-c64983f17390_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\92f10fa3-4ff3-441a-beda-c64983f17390_analysis_result.json
4410ce64-ae66-43a5-a0d1-96e90f46a824_content_list.json,C:\Users\mille\MinerU\DL_Franchising_LLC_FDD_2024_ID.pdf-484ca859-897f-4c76-90c8-e45c77b7596a\4410ce64-ae66-43a5-a0d1-96e90f46a824_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\4410ce64-ae66-43a5-a0d1-96e90f46a824_analysis_result.json
fb62049e-8abe-4cb7-a358-47445d24b523_content_list.json,C:\Users\mille\MinerU\Dog_Franchise_Group_LLC_FDD_2024_ID636689.pdf-bf930431-3a09-4a0e-8663-dbdbac4e0925\fb62049e-8abe-4cb7-a358-47445d24b523_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\fb62049e-8abe-4cb7-a358-47445d24b523_analysis_result.json
1b75c2ba-40a3-438a-89f0-ead29aea455b_content_list.json,C:\Users\mille\MinerU\Dog_Haus_Worldwide_LLC_FDD_2024_ID635977.pdf-20e2474c-fbaf-407a-89d2-e17cdadb18b3\1b75c2ba-40a3-438a-89f0-ead29aea455b_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\1b75c2ba-40a3-438a-89f0-ead29aea455b_analysis_result.json
a165d490-bf08-497c-8f41-07d149b83d23_content_list.json,C:\Users\mille\MinerU\Dog_of_All_Trades_LLC_FDD_2024_ID637588.pdf-7a33a7aa-17a2-473c-8a90-25340cbb171e\a165d490-bf08-497c-8f41-07d149b83d23_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\a165d490-bf08-497c-8f41-07d149b83d23_analysis_result.json
42fbd889-2610-47d4-998b-8ee104527a6c_content_list.json,C:\Users\mille\MinerU\Dog_Training_Elite_Franchising_LLC_FDD_2024_ID636242.pdf-dd9e43a7-dfa8-4461-b74d-d1087035f51c\42fbd889-2610-47d4-998b-8ee104527a6c_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\42fbd889-2610-47d4-998b-8ee104527a6c_analysis_result.json
e9f0791a-3887-460e-be40-04c93707534d_content_list.json,C:\Users\mille\MinerU\Donatos_Pizzeria_LLC_FDD_2024_ID.pdf-36c59422-1b48-489d-824e-7fc383f46f5d\e9f0791a-3887-460e-be40-04c93707534d_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\e9f0791a-3887-460e-be40-04c93707534d_analysis_result.json
98c73671-aa9f-4430-b55b-e88c91960e80_content_list.json,C:\Users\mille\MinerU\DonutNV_Franchising_Inc_FDD_2024_ID.pdf-7ff99e5b-c402-4565-bd1a-80a5ef7ae1f8\98c73671-aa9f-4430-b55b-e88c91960e80_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\98c73671-aa9f-4430-b55b-e88c91960e80_analysis_result.json
82e3ef77-05f4-42a4-bec0-8a2de7bb6b4a_content_list.json,C:\Users\mille\MinerU\DoodyCalls_Franchising_SPE_LLC_FDD_2024_ID636206.pdf-81e1fd2b-836f-4c87-a950-54274d5c75ea\82e3ef77-05f4-42a4-bec0-8a2de7bb6b4a_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\82e3ef77-05f4-42a4-bec0-8a2de7bb6b4a_analysis_result.json
572c93e8-40fd-424d-acba-7a727882efcc_content_list.json,C:\Users\mille\MinerU\Door_Renew_International_LLC_FDD_2024_ID635446.pdf-f8e5c89d-1005-4fda-a41b-f220d72516fa\572c93e8-40fd-424d-acba-7a727882efcc_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\572c93e8-40fd-424d-acba-7a727882efcc_analysis_result.json
2c0a147a-9e58-4892-95c9-734030cf9a89_content_list.json,C:\Users\mille\MinerU\Drama_Kids_International_Inc_FDD_2024_ID635429.pdf-1b3bc271-b7c6-4fe2-9b73-3b848526f54c\2c0a147a-9e58-4892-95c9-734030cf9a89_content_list.json,c:\Projects\File_Util_App\data\processed_outputs\2c0a147a-9e58-4892-95c9-734030cf9a89_analysis_result.json
